Time Interval,Volume Ξ,Floor Price Ξ
2022-06-26T00:00:00+00:00,94.721,10.680399999999999
2022-06-27T00:00:00+00:00,171.3601,9.90703
2022-06-28T00:00:00+00:00,213.589,9.9752
2022-06-29T00:00:00+00:00,180.64,10.66
2022-06-30T00:00:00+00:00,163.48,9.96
2022-07-01T00:00:00+00:00,158.01,10.628
2022-07-02T00:00:00+00:00,168.58835869901276,10.912
2022-07-03T00:00:00+00:00,143.1169,11
2022-07-04T00:00:00+00:00,167.669,11.8998
2022-07-05T00:00:00+00:00,92.89,11.26
2022-07-06T00:00:00+00:00,212.1300999999999,10.732059999999962
2022-07-07T00:00:00+00:00,179.368,11.254
2022-07-08T00:00:00+00:00,157.298,10.49
2022-07-09T00:00:00+00:00,104.1612268518519,10.99
2022-07-10T00:00:00+00:00,281.591178,11.52491
2022-07-11T00:00:00+00:00,146.05,11.3
2022-07-12T00:00:00+00:00,41.57,13.096
2022-07-13T00:00:00+00:00,136.901,11.0842
2022-07-14T00:00:00+00:00,78.95,12.100000000000001
2022-07-15T00:00:00+00:00,63.19,11.4
2022-07-16T00:00:00+00:00,146.1828,10.46481
2022-07-17T00:00:00+00:00,73.0925,10.32125
2022-07-18T00:00:00+00:00,71.45,10.625
2022-07-19T00:00:00+00:00,92.32,10.655
2022-07-20T00:00:00+00:00,193.58,10.617
2022-07-21T00:00:00+00:00,98.12,9.081999999999999
2022-07-22T00:00:00+00:00,71.25,9.84
2022-07-23T00:00:00+00:00,49.825,9.268
2022-07-24T00:00:00+00:00,109.5,9.1
2022-07-25T00:00:00+00:00,29.549,9.6998
2022-07-26T00:00:00+00:00,88.505,8.25
2022-07-27T00:00:00+00:00,74.96,8.275
2022-07-28T00:00:00+00:00,445.78076321,8.649999999999999
2022-07-29T00:00:00+00:00,119.7501,8.775
2022-07-30T00:00:00+00:00,51.039,9.014
2022-07-31T00:00:00+00:00,37,9.4
2022-08-01T00:00:00+00:00,60.94,8.245000000000001
2022-08-02T00:00:00+00:00,57.619,9.1076
2022-08-03T00:00:00+00:00,56.68,8.600000000000001
2022-08-04T00:00:00+00:00,51.174,8.4696
2022-08-05T00:00:00+00:00,37.59072664084195,7.6
2022-08-06T00:00:00+00:00,85.5,8.1
2022-08-07T00:00:00+00:00,8.45,8.45
2022-08-08T00:00:00+00:00,58.8795,7.58
2022-08-09T00:00:00+00:00,158.3,7.194
