Time Interval,Volume Ξ,Floor Price Ξ
2022-03-02T00:00:00+00:00,487.87645,16.54468
2022-03-03T00:00:00+00:00,428.56,15.808
2022-03-04T00:00:00+00:00,474.7877,16.43
2022-03-05T00:00:00+00:00,451.87,15.5
2022-03-06T00:00:00+00:00,433.37,15
2022-03-07T00:00:00+00:00,718.558007,14
2022-03-08T00:00:00+00:00,690.779889151189,13.58
2022-03-09T00:00:00+00:00,537.3081401726107,14.6198
2022-03-10T00:00:00+00:00,541.0499999,15.14
2022-03-11T00:00:00+00:00,875.269257278811,16
2022-03-12T00:00:00+00:00,1426.0396020404503,17.362000000000002
2022-03-13T00:00:00+00:00,1270.8199999999,18.605
2022-03-14T00:00:00+00:00,765.3432,19
2022-03-15T00:00:00+00:00,1117.17725,18.7552
2022-03-16T00:00:00+00:00,4536.0704908635535,20.52949606908428
2022-03-17T00:00:00+00:00,7939.30553341533,15.99
2022-03-18T00:00:00+00:00,3966.8900253454212,17.4
2022-03-19T00:00:00+00:00,3739.5644,19.95
2022-03-20T00:00:00+00:00,1829.659,21.2
2022-03-21T00:00:00+00:00,1232.541,21
2022-03-22T00:00:00+00:00,1225.7017250709555,21.455
2022-03-23T00:00:00+00:00,1702.7293693454214,22
2022-03-24T00:00:00+00:00,2557.0170219999,23.4
2022-03-25T00:00:00+00:00,1101.5731,22.6
2022-03-26T00:00:00+00:00,1238.5345,22.5
2022-03-27T00:00:00+00:00,1351.8249,22.5
2022-03-28T00:00:00+00:00,1069.3953,22.5
2022-03-29T00:00:00+00:00,852.9621,21.766000000000002
2022-03-30T00:00:00+00:00,1065.0129606908429,20.573740172710703
2022-03-31T00:00:00+00:00,1187.02541,22.822
2022-04-01T00:00:00+00:00,1134.3817606908428,21.081616069084284
2022-04-02T00:00:00+00:00,995.28,23.580000000000002
2022-04-03T00:00:00+00:00,880.4959803454215,22.5
2022-04-04T00:00:00+00:00,1274.1475401727107,23.97088
2022-04-05T00:00:00+00:00,1866.5781,24.3885
2022-04-06T00:00:00+00:00,1079.3459,26.133000000000003
2022-04-07T00:00:00+00:00,599.5370651103008,25.05
2022-04-08T00:00:00+00:00,948.9317401727108,25
2022-04-09T00:00:00+00:00,296.749,25.989
2022-04-10T00:00:00+00:00,444.5737401727107,24.83
2022-04-11T00:00:00+00:00,1253.9433101727107,25.399
2022-04-12T00:00:00+00:00,814.1554,26.348
2022-04-13T00:00:00+00:00,1192.475,26.3
2022-04-14T00:00:00+00:00,682.6474803454214,26.5
2022-04-15T00:00:00+00:00,558.142,26.225
2022-04-16T00:00:00+00:00,632.2702,25.459999999999997
2022-04-17T00:00:00+00:00,957.3325,23.26777
2022-04-18T00:00:00+00:00,3441.3524105181323,25.5
2022-04-19T00:00:00+00:00,4834.4740001727105,29.036
2022-04-20T00:00:00+00:00,3564.5802,31
2022-04-21T00:00:00+00:00,2163.5246553636225,32.101
2022-04-22T00:00:00+00:00,1614.6584401727107,30.756
2022-04-23T00:00:00+00:00,2813.1689,33.907
2022-04-24T00:00:00+00:00,4719.3708,36.99495
2022-04-25T00:00:00+00:00,2934.659281208975,36
2022-04-26T00:00:00+00:00,2159.063,36.893
2022-04-27T00:00:00+00:00,2308.9714,36
2022-04-28T00:00:00+00:00,2149.231,36.879999999999995
2022-04-29T00:00:00+00:00,4409.964201727107,39.169999999999995
2022-04-30T00:00:00+00:00,4142.868654321,39.55
2022-05-01T00:00:00+00:00,10803.114250690844,27.005000000000003
2022-05-02T00:00:00+00:00,5047.65676629695,23.996
2022-05-03T00:00:00+00:00,3029.89214105326,23.6
2022-05-04T00:00:00+00:00,5024.577096276254,25
2022-05-05T00:00:00+00:00,1260.936139992268,24.860699909778603
2022-05-06T00:00:00+00:00,1063.5270427403543,21.34649
2022-05-07T00:00:00+00:00,1675.063107,20.5
2022-05-08T00:00:00+00:00,908.4385,21.775199999999998
2022-05-09T00:00:00+00:00,2358.106870518132,17.974
2022-05-10T00:00:00+00:00,2957.0170103454216,19.512
2022-05-11T00:00:00+00:00,1871.9312,19.318
2022-05-12T00:00:00+00:00,2023.65817,17.919999999999998
2022-05-13T00:00:00+00:00,1548.0749606908428,19.32
2022-05-14T00:00:00+00:00,796.36,20.24
2022-05-15T00:00:00+00:00,508.37,20.46
2022-05-16T00:00:00+00:00,507.52,19.52
2022-05-17T00:00:00+00:00,370.15,19.956999999999997
2022-05-18T00:00:00+00:00,612.2679,18.75
2022-05-19T00:00:00+00:00,789.66989,19.645993999999998
2022-05-20T00:00:00+00:00,579.70298,18.135009999999998
2022-05-21T00:00:00+00:00,556.351,18.206599999999998
2022-05-22T00:00:00+00:00,547.37,17.939999999999998
2022-05-23T00:00:00+00:00,417.499,18
2022-05-24T00:00:00+00:00,352.89,19.799999999999997
2022-05-25T00:00:00+00:00,431.6785,19.4
2022-05-26T00:00:00+00:00,679.03504999,18
2022-05-27T00:00:00+00:00,763.8037,17.00051
2022-05-28T00:00:00+00:00,328.37028300508297,16.85
2022-05-29T00:00:00+00:00,514.8907632129365,15.535
2022-05-30T00:00:00+00:00,557.2663787961543,16.898
2022-05-31T00:00:00+00:00,448.6611,17
2022-06-01T00:00:00+00:00,788.0013,17.538
2022-06-02T00:00:00+00:00,233.1255,17.76
2022-06-03T00:00:00+00:00,437.771,17.32
2022-06-04T00:00:00+00:00,338.767,18.560000000000002
2022-06-05T00:00:00+00:00,272.2601,18.36068
2022-06-06T00:00:00+00:00,308.769,18.988
2022-06-07T00:00:00+00:00,387.228,18.982
2022-06-08T00:00:00+00:00,517.11,19.41
2022-06-09T00:00:00+00:00,275.0588543055989,18.506585407472876
2022-06-10T00:00:00+00:00,344.2109,19.195999999999998
2022-06-11T00:00:00+00:00,521.45,17.16
2022-06-12T00:00:00+00:00,606.36,15.532
2022-06-13T00:00:00+00:00,1990.6482638847317,13.42
2022-06-14T00:00:00+00:00,1522.6837958451022,14.653
2022-06-15T00:00:00+00:00,1281.34694999,15.501039992
2022-06-16T00:00:00+00:00,514.27,16.233999999999998
2022-06-17T00:00:00+00:00,515.91,16.97
2022-06-18T00:00:00+00:00,909.18239,16.49
2022-06-19T00:00:00+00:00,548.6191368878495,16.188000000000002
2022-06-20T00:00:00+00:00,688.4001568798479,16.581988489413817
2022-06-21T00:00:00+00:00,651.2467,16.854
2022-06-22T00:00:00+00:00,467.29989691812716,16.8
2022-06-23T00:00:00+00:00,427.1992,16.562
2022-06-24T00:00:00+00:00,691.21,17.516
2022-06-25T00:00:00+00:00,529.565,16.8006
2022-06-26T00:00:00+00:00,660.0859,17.891
2022-06-27T00:00:00+00:00,703.8946,18.381999999999998
2022-06-28T00:00:00+00:00,578.62457369293,16.91088048395063
2022-06-29T00:00:00+00:00,445.3295,17.23705
2022-06-30T00:00:00+00:00,462.65989274162143,16.9916
2022-07-01T00:00:00+00:00,431.7481,16.880000000000003
2022-07-02T00:00:00+00:00,372.7293,17.88
2022-07-03T00:00:00+00:00,366.67,17.12
2022-07-04T00:00:00+00:00,274.22,17.538
2022-07-05T00:00:00+00:00,367.9255,17.482000000000003
2022-07-06T00:00:00+00:00,424.492,18.168000000000003
2022-07-07T00:00:00+00:00,679.1757,18.2
2022-07-08T00:00:00+00:00,633.231,18.0501
2022-07-09T00:00:00+00:00,450.7801999,19.283
2022-07-10T00:00:00+00:00,634.19569,19.363
2022-07-11T00:00:00+00:00,650.674885,18.973
2022-07-12T00:00:00+00:00,469.9357428026379,18.365617121055145
2022-07-13T00:00:00+00:00,310.1288516234066,18.912
2022-07-14T00:00:00+00:00,411.2494,18.271
2022-07-15T00:00:00+00:00,310.4753635279105,18.66998
2022-07-16T00:00:00+00:00,298.658,19.009999999999998
2022-07-17T00:00:00+00:00,365.44,19.125
2022-07-18T00:00:00+00:00,324.0797919841221,17.12092
2022-07-19T00:00:00+00:00,282.615,16.964000000000002
2022-07-20T00:00:00+00:00,286.38808192293885,17.107020480734715
2022-07-21T00:00:00+00:00,441.7122772419866,16.0187
2022-07-22T00:00:00+00:00,306.639161,16.28
2022-07-23T00:00:00+00:00,336.7443296395847,16.3005
2022-07-24T00:00:00+00:00,252.9011,16.28257
2022-07-25T00:00:00+00:00,237.76983847814563,15.815999999999999
2022-07-26T00:00:00+00:00,390.91203712756845,15.243
2022-07-27T00:00:00+00:00,434.962,15.304
2022-07-28T00:00:00+00:00,471.07815469229996,15.646296278530208
2022-07-29T00:00:00+00:00,183.6199,17.31
2022-07-30T00:00:00+00:00,172.22,15.951
2022-07-31T00:00:00+00:00,241.37079645163973,15.360252236598445
2022-08-01T00:00:00+00:00,297.32271331460646,15.502542662921295
2022-08-02T00:00:00+00:00,258.855,15.815000000000001
2022-08-03T00:00:00+00:00,181.162,15.982
2022-08-04T00:00:00+00:00,456.7733,14
2022-08-05T00:00:00+00:00,169.6365,15.4536
2022-08-06T00:00:00+00:00,279.1802775017655,15.500499999999999
2022-08-07T00:00:00+00:00,352.5217439948834,15.830435998720851
2022-08-08T00:00:00+00:00,219.427517447556,15.610199999999999
2022-08-09T00:00:00+00:00,195.7716009,15.165000000000001
2022-08-10T00:00:00+00:00,654.172345155148,15.285
2022-08-11T00:00:00+00:00,387.03384999,15.755
2022-08-12T00:00:00+00:00,308.13494999,14.364044997
2022-08-13T00:00:00+00:00,390.796844,13.466666400000001
2022-08-14T00:00:00+00:00,407.2794144926608,13.08
2022-08-15T00:00:00+00:00,419.8127,13.22
2022-08-16T00:00:00+00:00,428.64554664017686,13.83326
2022-08-17T00:00:00+00:00,281.7491002,13.966000000000001
2022-08-18T00:00:00+00:00,230.6611,13.20055
2022-08-19T00:00:00+00:00,494.3259044525504,11.90495
2022-08-20T00:00:00+00:00,424.20946276206604,11.514078457596323
2022-08-21T00:00:00+00:00,581.813,11.605
2022-08-22T00:00:00+00:00,441.4139013312394,11.966792255246745
2022-08-23T00:00:00+00:00,290.97484999,13.41
2022-08-24T00:00:00+00:00,356.1820931825172,13.5
2022-08-25T00:00:00+00:00,461.315,14.5
2022-08-26T00:00:00+00:00,209.8156,13.959999999999999
2022-08-27T00:00:00+00:00,186.8642,13.76
2022-08-28T00:00:00+00:00,251.9495,13.82
2022-08-29T00:00:00+00:00,171.37226042939486,12.870020143131622
2022-08-30T00:00:00+00:00,166.558,14
2022-08-31T00:00:00+00:00,159.902,13.5
2022-09-01T00:00:00+00:00,115.57501,12.878503
2022-09-02T00:00:00+00:00,238.3018950617284,13.495000000000001
2022-09-03T00:00:00+00:00,146.931,12.8091
2022-09-04T00:00:00+00:00,65.67212,12.441272
2022-09-05T00:00:00+00:00,73.480099,13.17806
2022-09-06T00:00:00+00:00,133.16205058870406,12.13242582208075
2022-09-07T00:00:00+00:00,135.554,12.5444
2022-09-08T00:00:00+00:00,153.5911,12.2
2022-09-09T00:00:00+00:00,210.782,11.44825
2022-09-10T00:00:00+00:00,273.7338849098129,11.002
2022-09-11T00:00:00+00:00,336.70488,11.6395
2022-09-12T00:00:00+00:00,177.5558,12.1
2022-09-13T00:00:00+00:00,275.8552689717667,11.81
2022-09-14T00:00:00+00:00,181.62327,11.923689
2022-09-15T00:00:00+00:00,196.9276550705798,11.80307
2022-09-16T00:00:00+00:00,277.2537,11.9
2022-09-17T00:00:00+00:00,323.08498561034816,12.2801
2022-09-18T00:00:00+00:00,287.824,13.894
2022-09-19T00:00:00+00:00,195.81,12.944
