time,vol_eth,vol_usd
2021-10-04 00:00:00.000 UTC,40252.24089352086,1.3526799615094608e+08
2020-05-07 00:00:00.000 UTC,108.84210064998405,22278.678484591426
2020-02-07 00:00:00.000 UTC,194.73154807050338,41200.98154003113
2022-06-13 00:00:00.000 UTC,23261.040817758574,2.9475330658679325e+07
2023-01-05 00:00:00.000 UTC,12200.34646169611,1.528497246312351e+07
2020-05-26 00:00:00.000 UTC,77.51482234227942,15345.083748165525
2020-04-10 00:00:00.000 UTC,216.76918790582255,33656.762042827584
2023-02-06 00:00:00.000 UTC,8727.91349178506,1.4260863988236293e+07
2022-01-16 00:00:00.000 UTC,49778.26876090208,1.661689027954452e+08
2021-07-07 00:00:00.000 UTC,3331.8183361457254,7.861822632352563e+06
2021-09-03 00:00:00.000 UTC,41688.850896799304,1.619057374521978e+08
2021-07-14 00:00:00.000 UTC,3635.341879511972,7.102685797452778e+06
2021-05-16 00:00:00.000 UTC,406.0735458209103,1.4895092455099265e+06
2019-07-22 00:00:00.000 UTC,58.87575257920484,14384.540156519326
2018-12-27 00:00:00.000 UTC,36.511351351211125,4677.692550391874
2022-12-11 00:00:00.000 UTC,6332.283791316353,8.058775160488928e+06
2019-04-03 00:00:00.000 UTC,156.01969145697166,26614.807014464088
2021-03-19 00:00:00.000 UTC,1366.8029364091512,2.4707045748293465e+06
2020-10-08 00:00:00.000 UTC,382.2362792808441,134335.84771741452
2020-10-21 00:00:00.000 UTC,237.69500245740846,91520.43023929317
2022-05-19 00:00:00.000 UTC,19056.060656537597,3.763202970106845e+07
2021-06-17 00:00:00.000 UTC,1370.1089328263972,3.2698014056843454e+06
2021-10-30 00:00:00.000 UTC,7903.882157162679,3.405138631359591e+07
2023-01-12 00:00:00.000 UTC,11424.560966298295,1.601530082361766e+07
2019-01-28 00:00:00.000 UTC,93.20918973453237,10008.85732430172
2023-04-06 00:00:00.000 UTC,5992.2152618233295,1.1283941686396126e+07
2019-07-27 00:00:00.000 UTC,49.81536629445247,12440.230475614107
2021-03-31 00:00:00.000 UTC,3368.3824521284787,6.260006309224727e+06
2019-06-20 00:00:00.000 UTC,41.428095715808404,10886.578986862076
2019-06-12 00:00:00.000 UTC,26.939184635692172,6628.274742668303
2019-10-24 00:00:00.000 UTC,366.5106753314649,59396.316853964505
2020-08-30 00:00:00.000 UTC,45.15116455626478,18587.094695983673
2019-06-17 00:00:00.000 UTC,31.49471933935726,7939.601738091921
2018-09-06 00:00:00.000 UTC,7.62053888752138,1756.6962293199765
2020-09-23 00:00:00.000 UTC,910.6294635591798,306076.2252516075
2022-03-10 00:00:00.000 UTC,22893.318505809188,6.0132770113978066e+07
2022-05-27 00:00:00.000 UTC,19014.59078130138,3.356253559325846e+07
2020-09-17 00:00:00.000 UTC,41.77645892580737,16086.762375682447
2023-01-20 00:00:00.000 UTC,9985.230741788178,1.5700250655540777e+07
2018-07-20 00:00:00.000 UTC,0.013,5.89927
2021-04-26 00:00:00.000 UTC,449.20144139041093,1.111809242696311e+06
2021-02-20 00:00:00.000 UTC,2293.1484806726307,4.541926415606742e+06
2020-08-31 00:00:00.000 UTC,34.3785184939946,14669.204579999998
2018-12-15 00:00:00.000 UTC,20.990931457881217,1747.308460470844
2018-10-25 00:00:00.000 UTC,2.446276342164609,502.0483549487582
2021-06-11 00:00:00.000 UTC,1232.1164130572677,2.984861852489203e+06
2022-01-27 00:00:00.000 UTC,89766.31053712439,2.1802813953646338e+08
2021-11-04 00:00:00.000 UTC,9733.507106691908,4.406973751276736e+07
2018-09-03 00:00:00.000 UTC,1.3432583130254867,388.3563945462775
2020-04-13 00:00:00.000 UTC,195.20874599324833,29406.433305812883
2022-06-26 00:00:00.000 UTC,12504.30839533967,1.540773515075038e+07
2023-01-26 00:00:00.000 UTC,10545.403276814155,1.6957857154877387e+07
2019-11-19 00:00:00.000 UTC,139.2921073806526,24531.004761139026
2021-06-26 00:00:00.000 UTC,4013.3832246837273,7.2104050247755e+06
2020-05-09 00:00:00.000 UTC,116.52610038107244,24286.97715905691
2021-05-11 00:00:00.000 UTC,397.7400439428502,1.5950909366885875e+06
2021-11-07 00:00:00.000 UTC,10191.670137954043,4.6691313681513436e+07
2019-02-28 00:00:00.000 UTC,29.04367030344125,4041.4347182555925
2022-03-14 00:00:00.000 UTC,20380.229821445162,5.213855482658348e+07
2019-01-11 00:00:00.000 UTC,24.611053551233418,3564.9204420401556
2022-11-06 00:00:00.000 UTC,5089.951535647309,8.223292247284827e+06
2019-11-22 00:00:00.000 UTC,297.87453579642397,45282.54342346231
2018-09-23 00:00:00.000 UTC,0.6278527176852,152.15417910027884
2020-05-15 00:00:00.000 UTC,184.8266269527228,35786.424185899086
2021-10-09 00:00:00.000 UTC,22774.517203680618,8.175752340338135e+07
2021-07-02 00:00:00.000 UTC,2346.018680008141,4.919018199339011e+06
2022-12-25 00:00:00.000 UTC,5117.669171100732,6.22804825433261e+06
2020-02-08 00:00:00.000 UTC,142.20617770860426,30685.899107350964
2019-09-19 00:00:00.000 UTC,37.76807508062238,8018.39448874986
2022-06-02 00:00:00.000 UTC,20497.548520033404,3.7376549395131305e+07
2023-03-07 00:00:00.000 UTC,10486.99173596438,1.6421689518871738e+07
2022-10-21 00:00:00.000 UTC,6785.227527425845,8.75210189746023e+06
2021-02-26 00:00:00.000 UTC,1798.659233022616,2.6706537499371595e+06
2022-07-04 00:00:00.000 UTC,15305.152192315321,1.6742587267594324e+07
2021-05-31 00:00:00.000 UTC,1062.549959926323,2.6344339295974555e+06
2021-02-14 00:00:00.000 UTC,1452.4515495166195,2.63789337223375e+06
2021-02-28 00:00:00.000 UTC,2133.3380590978404,2.9443935500617484e+06
2019-02-06 00:00:00.000 UTC,179.21870871333797,18422.560988898105
2022-12-22 00:00:00.000 UTC,8115.911225364331,9.810604554591497e+06
2023-03-10 00:00:00.000 UTC,7032.75987142859,9.950426164359631e+06
2019-05-17 00:00:00.000 UTC,62.962841902947595,14889.99181994577
2021-09-23 00:00:00.000 UTC,27872.982205420114,8.675084637884022e+07
2020-12-07 00:00:00.000 UTC,198.01469951132694,117526.51387764938
2019-05-13 00:00:00.000 UTC,54.97302007593755,10240.347018092785
2021-12-06 00:00:00.000 UTC,13690.938728034373,5.68346639909637e+07
2020-04-16 00:00:00.000 UTC,360.0583430976629,60211.763709053106
2023-01-23 00:00:00.000 UTC,8981.138173149506,1.4638966190742811e+07
2021-01-08 00:00:00.000 UTC,172.53138224719729,207029.49508403218
2018-10-12 00:00:00.000 UTC,2.0603614243506216,405.82872107919064
2020-02-05 00:00:00.000 UTC,131.89247510823031,24719.14411807992
2020-01-10 00:00:00.000 UTC,154.07018806899796,21558.471993564184
2021-01-13 00:00:00.000 UTC,75.57177708898173,80988.95486911362
2022-08-16 00:00:00.000 UTC,7660.623083323759,1.4440959593031455e+07
2022-02-28 00:00:00.000 UTC,24862.332155368273,6.762009676147436e+07
2022-09-19 00:00:00.000 UTC,8840.766553255266,1.1788911356432103e+07
2020-02-11 00:00:00.000 UTC,156.9197994940152,34190.06538691757
2022-10-11 00:00:00.000 UTC,7569.334557100547,9.719689079144562e+06
2022-01-24 00:00:00.000 UTC,40813.470521763935,9.712379345681567e+07
2021-09-10 00:00:00.000 UTC,19466.528544175464,6.532362248229161e+07
2022-08-19 00:00:00.000 UTC,9907.692400946478,1.7177802198126867e+07
2019-05-14 00:00:00.000 UTC,54.04176554397814,11116.35066785609
2018-10-22 00:00:00.000 UTC,4.375912618279003,950.2541969677942
2020-03-08 00:00:00.000 UTC,152.51419103633995,33699.63086225615
2022-09-17 00:00:00.000 UTC,7659.557081552566,1.1065624768970996e+07
2020-12-12 00:00:00.000 UTC,215.60556238099264,120495.53293882326
2021-11-25 00:00:00.000 UTC,14298.944995727456,6.278279988553341e+07
2021-07-28 00:00:00.000 UTC,7508.1592730040575,1.7264096858123697e+07
2018-12-22 00:00:00.000 UTC,66.82107145653066,7398.13416013222
2018-11-06 00:00:00.000 UTC,16.641145286754377,3509.5046140933696
2022-05-30 00:00:00.000 UTC,13988.570377359567,2.6674638513127618e+07
2019-09-01 00:00:00.000 UTC,115.85129543053648,19966.245825833845
2018-11-26 00:00:00.000 UTC,15.9001488,1823.5873870640003
2022-12-28 00:00:00.000 UTC,10156.434599461401,1.2164075798568279e+07
2019-08-29 00:00:00.000 UTC,96.16578658146186,16183.541621831293
2019-04-11 00:00:00.000 UTC,193.83351970702265,32952.004538029694
2020-05-12 00:00:00.000 UTC,78.11627167466757,14515.963809901039
2018-11-23 00:00:00.000 UTC,10.592618566575975,1321.9066482325343
2020-08-27 00:00:00.000 UTC,98.76735881149676,37873.064860816856
2022-08-24 00:00:00.000 UTC,8557.023066482798,1.415206828102489e+07
2020-08-17 00:00:00.000 UTC,17.856107691041224,7700.807839063482
2019-09-25 00:00:00.000 UTC,98.4405249328335,16597.77153369557
2019-04-01 00:00:00.000 UTC,113.48296169064308,15896.449712334694
2020-07-16 00:00:00.000 UTC,122.18445816307045,28122.720943783737
2022-02-25 00:00:00.000 UTC,43420.39828197511,1.1589152361515789e+08
2019-02-12 00:00:00.000 UTC,70.04028139850297,8347.833276136309
2019-10-21 00:00:00.000 UTC,301.0205068548781,53027.34352783071
2023-03-13 00:00:00.000 UTC,7095.1669995463635,1.1559308862226384e+07
2020-03-03 00:00:00.000 UTC,186.74139284394198,41311.747462405125
2020-09-20 00:00:00.000 UTC,191.9621115752214,72449.81716668274
2021-04-09 00:00:00.000 UTC,912.4617440845734,1.8962131966357362e+06
2019-01-08 00:00:00.000 UTC,21.124337569627624,3213.006794143428
2021-09-15 00:00:00.000 UTC,24203.74138815217,8.380192906426817e+07
2020-12-10 00:00:00.000 UTC,135.1766256868319,75958.15015650966
2021-09-18 00:00:00.000 UTC,27026.113648590537,9.327587064159194e+07
2021-12-09 00:00:00.000 UTC,16723.43088533744,7.14978393495453e+07
2020-07-29 00:00:00.000 UTC,39.262288359564806,12031.038927057974
2022-04-23 00:00:00.000 UTC,44100.6029887062,1.3062629083423457e+08
2021-10-24 00:00:00.000 UTC,14296.739675099165,5.817548183032156e+07
2021-11-10 00:00:00.000 UTC,8569.709992997618,4.058199138907413e+07
2019-09-22 00:00:00.000 UTC,54.768500530841536,11530.205532136035
2022-06-04 00:00:00.000 UTC,18783.071401804205,3.3351359384070445e+07
2019-08-03 00:00:00.000 UTC,91.84008761881186,20323.235946254175
2021-04-12 00:00:00.000 UTC,711.1948672539211,1.5271943071509963e+06
2019-03-29 00:00:00.000 UTC,241.4153159729395,33621.043345609985
2020-10-19 00:00:00.000 UTC,737.4311993124363,280503.18112602865
2021-12-26 00:00:00.000 UTC,23159.981879561874,9.421875180865589e+07
2022-09-07 00:00:00.000 UTC,9076.92095243269,1.406923999591192e+07
2023-04-14 00:00:00.000 UTC,5264.474540161648,1.1035943074880728e+07
2021-09-29 00:00:00.000 UTC,29618.676467167636,8.501322393060604e+07
2018-12-08 00:00:00.000 UTC,3.2006031894539095,289.6936195452603
2023-01-07 00:00:00.000 UTC,15818.157482268063,2.0003926489857756e+07
2021-09-22 00:00:00.000 UTC,19080.609969155546,5.634738226040916e+07
2020-05-20 00:00:00.000 UTC,73.33989226691453,15263.350782384177
2022-04-16 00:00:00.000 UTC,58394.860536450346,1.7743126793770117e+08
2020-04-29 00:00:00.000 UTC,132.83985459558605,25912.984038636387
2019-11-15 00:00:00.000 UTC,52.88242207356294,9686.966526536162
2019-12-31 00:00:00.000 UTC,50.251140054578734,6628.992948529409
2020-11-03 00:00:00.000 UTC,510.3539517800052,195501.75854052804
2020-06-21 00:00:00.000 UTC,84.69369670118677,18909.905912965452
2020-10-02 00:00:00.000 UTC,460.5184251492964,161040.5695230909
2022-11-22 00:00:00.000 UTC,7497.449184584852,8.369043385167492e+06
2020-11-30 00:00:00.000 UTC,173.51626570865224,103086.58936684093
2022-01-03 00:00:00.000 UTC,49992.01763878514,1.892572603790832e+08
2022-04-04 00:00:00.000 UTC,37317.11327603819,1.3000127437382834e+08
2019-12-05 00:00:00.000 UTC,352.05777727277484,52437.58483120684
2019-01-30 00:00:00.000 UTC,143.76349131563063,15106.099362723113
2019-07-15 00:00:00.000 UTC,143.59750283987464,35201.814957074916
2022-03-27 00:00:00.000 UTC,35629.72464122672,1.1273679274512282e+08
2020-10-29 00:00:00.000 UTC,229.66040090504092,89281.02850539277
2020-10-03 00:00:00.000 UTC,331.745286644414,115446.46560399832
2018-10-04 00:00:00.000 UTC,0.0825,17.998459
2019-06-07 00:00:00.000 UTC,39.92937058709323,9624.860105377938
2021-12-16 00:00:00.000 UTC,19412.29961605324,7.83269446748657e+07
2018-11-13 00:00:00.000 UTC,8.337604467987601,1720.0498282521694
2023-03-06 00:00:00.000 UTC,9292.052879690644,1.4576603715564191e+07
2022-07-08 00:00:00.000 UTC,14334.42809003744,1.771313795636615e+07
2022-08-04 00:00:00.000 UTC,8700.116490764278,1.4090388313135218e+07
2022-08-03 00:00:00.000 UTC,8983.216944752452,1.4764108287063757e+07
2022-05-18 00:00:00.000 UTC,19171.96574513229,3.849474295041282e+07
2019-02-16 00:00:00.000 UTC,34.48850659453044,4021.0923231781376
2019-03-13 00:00:00.000 UTC,99.58352516921504,12895.658944283017
2019-07-09 00:00:00.000 UTC,40.545497626712574,12446.541518799557
2021-12-20 00:00:00.000 UTC,14011.324120428491,5.41843977446907e+07
2022-05-17 00:00:00.000 UTC,20515.447760971336,4.242119180111759e+07
2021-11-06 00:00:00.000 UTC,10094.48217040243,4.503969858710215e+07
2019-05-24 00:00:00.000 UTC,50.97470819379305,12511.577970920976
2022-09-18 00:00:00.000 UTC,7811.376085620724,1.1073358094309771e+07
2022-05-05 00:00:00.000 UTC,58767.80434500558,1.68326320529136e+08
2021-06-04 00:00:00.000 UTC,607.0176580714736,1.6348583805096224e+06
2019-04-28 00:00:00.000 UTC,77.58265140331766,12324.776058083193
2018-11-11 00:00:00.000 UTC,67.91784370890024,14527.309214481862
2022-08-17 00:00:00.000 UTC,9741.307880627242,1.8216218098353498e+07
2021-02-16 00:00:00.000 UTC,3938.2768196485613,7.019744453734118e+06
2022-10-02 00:00:00.000 UTC,8904.027579892534,1.1616392055799298e+07
2019-11-21 00:00:00.000 UTC,131.90928787243598,22541.728738532627
2020-03-28 00:00:00.000 UTC,198.1653453010601,25033.86410430083
2022-10-14 00:00:00.000 UTC,7910.740775506805,1.0392550938284012e+07
2022-07-03 00:00:00.000 UTC,14420.865286470213,1.5316367097987285e+07
2021-05-03 00:00:00.000 UTC,5428.805970707827,1.779129254092853e+07
2021-07-26 00:00:00.000 UTC,5020.447668258654,1.1690794093468137e+07
2021-04-07 00:00:00.000 UTC,891.2440304281909,1.824820506849277e+06
2022-01-29 00:00:00.000 UTC,68742.36140256726,1.764779060548588e+08
2020-11-04 00:00:00.000 UTC,412.53932771601535,162393.38589859178
2021-05-15 00:00:00.000 UTC,351.90208054993775,1.3661605569675814e+06
2019-10-31 00:00:00.000 UTC,183.01482886341606,33413.98814930719
2020-03-16 00:00:00.000 UTC,157.39633541924562,17425.061270518698
2021-10-05 00:00:00.000 UTC,39513.23818763943,1.350724968451173e+08
2020-12-19 00:00:00.000 UTC,153.8644086090455,101048.85561971812
2021-07-20 00:00:00.000 UTC,4766.358328030211,8.47034859869039e+06
2023-03-12 00:00:00.000 UTC,6648.659445389279,9.973886539169779e+06
2022-12-17 00:00:00.000 UTC,7472.51099473611,8.810160065282788e+06
2021-01-20 00:00:00.000 UTC,57.786797464464115,77232.93258848629
2020-06-14 00:00:00.000 UTC,74.5245720240209,17066.82553525542
2020-06-08 00:00:00.000 UTC,49.1216640481367,11194.939904480712
2019-04-09 00:00:00.000 UTC,113.49750487827698,19860.955650219592
2021-11-20 00:00:00.000 UTC,17957.99824335014,7.726335776678893e+07
2022-03-22 00:00:00.000 UTC,23168.29402524011,6.93358487464402e+07
2022-01-08 00:00:00.000 UTC,48570.77793568539,1.5368437848572174e+08
2020-01-12 00:00:00.000 UTC,144.77656184637067,21248.157545422862
2019-05-18 00:00:00.000 UTC,59.37342402797819,14056.98023702279
2018-09-13 00:00:00.000 UTC,0.4990759256822,100.97803001575474
2020-07-04 00:00:00.000 UTC,79.6734769441528,17646.403683897137
2019-03-08 00:00:00.000 UTC,123.4364873414552,17071.637089459655
2022-07-02 00:00:00.000 UTC,11186.32741873446,1.1806387203545032e+07
2022-06-06 00:00:00.000 UTC,17005.24440177762,3.1877807088008292e+07
2023-04-01 00:00:00.000 UTC,5480.616348731203,9.998735941863785e+06
2021-06-16 00:00:00.000 UTC,1457.4637927358172,3.5991372149028927e+06
2018-08-27 00:00:00.000 UTC,0.2796553471079545,78.02309258493679
2020-01-24 00:00:00.000 UTC,81.92329603715979,12588.587016646548
2019-10-14 00:00:00.000 UTC,489.9137892666057,90339.8540371733
2021-05-21 00:00:00.000 UTC,331.51063466617586,878267.9613201871
2020-09-19 00:00:00.000 UTC,119.62137047584507,45966.09686084493
2020-12-14 00:00:00.000 UTC,204.30526395332745,119515.36632402218
2021-10-02 00:00:00.000 UTC,25811.74513260451,8.632367442571127e+07
2023-04-10 00:00:00.000 UTC,6237.816164279179,1.1657495451459436e+07
2021-12-02 00:00:00.000 UTC,15971.099142278013,7.235944400879154e+07
2019-03-03 00:00:00.000 UTC,76.28401531806743,10151.476925734652
2021-11-27 00:00:00.000 UTC,19436.95539960512,8.009032162584068e+07
2022-08-22 00:00:00.000 UTC,10783.777939650417,1.7061748874892056e+07
2022-11-10 00:00:00.000 UTC,6908.259556444206,8.501340691935202e+06
2021-01-15 00:00:00.000 UTC,50.76037864058472,59941.597920810535
2020-05-16 00:00:00.000 UTC,97.24600101328123,18872.02930284174
2023-01-27 00:00:00.000 UTC,10513.090122192893,1.6688598651856715e+07
2020-08-05 00:00:00.000 UTC,34.76375511397564,13270.926436879972
2019-06-11 00:00:00.000 UTC,29.071368010287856,7038.412630395009
2018-08-25 00:00:00.000 UTC,0.01369431569340803,3.8072936490813
2019-09-18 00:00:00.000 UTC,78.99070308221391,16731.05533186965
2022-02-26 00:00:00.000 UTC,30393.82716937415,8.502737193532924e+07
2023-01-22 00:00:00.000 UTC,8696.341179283838,1.4193136795035973e+07
2020-01-06 00:00:00.000 UTC,424.02821726703814,60066.981176231086
2022-01-17 00:00:00.000 UTC,39204.99115473793,1.2766605288065732e+08
2022-03-17 00:00:00.000 UTC,47236.52387638249,1.3195973459675315e+08
2022-04-18 00:00:00.000 UTC,55451.74694059201,1.6445815423708832e+08
2022-12-26 00:00:00.000 UTC,7178.468049569923,8.746240648745513e+06
2022-11-13 00:00:00.000 UTC,4906.439841049409,6.0937200746301785e+06
2020-09-03 00:00:00.000 UTC,77.9663,32345.740532999993
2020-04-22 00:00:00.000 UTC,154.172596340975,25741.566914427156
2018-10-28 00:00:00.000 UTC,3.344694518437463,690.4594272672839
2023-04-26 00:00:00.000 UTC,2687.6510026693913,3.938503488984895e+06
2018-08-30 00:00:00.000 UTC,0.2448054588170421,69.20862554720047
2019-03-22 00:00:00.000 UTC,66.75463183890317,9123.558412482282
2019-12-02 00:00:00.000 UTC,134.88451003287264,20202.264889350216
2018-10-18 00:00:00.000 UTC,7.683621638135507,1580.01690766256
2022-06-05 00:00:00.000 UTC,18386.04503792561,3.311637395939061e+07
2020-07-09 00:00:00.000 UTC,72.64388458170284,17044.11440279394
2019-04-23 00:00:00.000 UTC,111.02966062484317,19398.744749078105
2021-08-25 00:00:00.000 UTC,50075.53336597269,1.5959157236976004e+08
2019-07-21 00:00:00.000 UTC,50.87003979950287,12499.732483295918
2018-12-29 00:00:00.000 UTC,15.108093008551265,1925.7262537234762
2019-06-13 00:00:00.000 UTC,33.20851198609685,8422.631573154513
2022-10-28 00:00:00.000 UTC,6870.799993959809,1.0509412543410672e+07
2018-12-13 00:00:00.000 UTC,27.884637946880815,2477.6012712439406
2021-05-07 00:00:00.000 UTC,1230.6185540636939,4.332206666103615e+06
2021-01-18 00:00:00.000 UTC,138.8745807723698,170211.09890983265
2021-03-23 00:00:00.000 UTC,1264.6475471550275,2.1500018270176942e+06
2020-10-16 00:00:00.000 UTC,212.53991863259466,78610.6283013739
2021-07-11 00:00:00.000 UTC,3058.3856931647374,6.503153215555335e+06
2019-10-20 00:00:00.000 UTC,282.374533105498,49297.85492988467
2019-02-10 00:00:00.000 UTC,64.82600024579808,7539.857075496073
2021-06-22 00:00:00.000 UTC,2083.199747528512,3.9599982667483096e+06
2023-04-05 00:00:00.000 UTC,6570.535573171478,1.2523393777438832e+07
2021-03-20 00:00:00.000 UTC,1307.0645857562695,2.4059854657102297e+06
2018-12-26 00:00:00.000 UTC,11.775552469327012,1510.5589086579655
2021-12-29 00:00:00.000 UTC,26664.406174946274,1.0065001469917004e+08
2021-08-04 00:00:00.000 UTC,22253.15918809653,5.794538780602868e+07
2022-07-21 00:00:00.000 UTC,14281.977848055109,2.177045575128235e+07
2021-03-02 00:00:00.000 UTC,2024.9387187065508,3.0895704276356455e+06
2018-09-26 00:00:00.000 UTC,13.643926165956714,2995.5403089544207
2020-05-11 00:00:00.000 UTC,78.54668183858087,14376.597076738652
2023-02-28 00:00:00.000 UTC,10147.51123497812,1.654183422259386e+07
2022-12-21 00:00:00.000 UTC,8366.875179565886,1.0157512721301435e+07
2018-10-15 00:00:00.000 UTC,4.786792533647402,951.7196297760433
